AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:84775
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:84775
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4763.50ms/  4763.50ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:84775
scheduled     2 kernels in    12.74 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD     3495 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  18.05 GB tm      5.52us/  9445.12ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3496 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  18.05 GB tm      6.48us/  9445.12ms (      2 GFLOPS    7|7      GB/s)
*** AMD     3497 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  18.05 GB tm    582.92us/  9445.71ms (    386 GFLOPS   26|75     GB/s)
*** AMD     3498 r_toks_16_320n1                                arg  2 mem  18.05 GB tm     16.32us/  9445.72ms (      1 GFLOPS    1|1      GB/s)
*** AMD     3499 E_toks_80_16_4n1                               arg  4 mem  18.05 GB tm      6.12us/  9445.73ms (      8 GFLOPS   10|11     GB/s)
*** AMD     3500 r_toks_272_16_4_20_4_2_32                      arg  3 mem  18.05 GB tm    679.88us/  9446.41ms (   1126 GFLOPS   75|219    GB/s)
*** AMD     3501 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  18.05 GB tm    682.60us/  9447.09ms (   1121 GFLOPS   75|219    GB/s)
*** AMD     3502 r_toks_80_16_4_68_4_2_32                       arg  4 mem  18.05 GB tm   1812.44us/  9448.90ms (    422 GFLOPS   29|82     GB/s)
*** AMD     3503 r_toks_16_320                                  arg  2 mem  18.05 GB tm     14.76us/  9448.92ms (      1 GFLOPS    1|1      GB/s)
*** AMD     3504 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  18.05 GB tm      6.92us/  9448.93ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3505 r_toks_toks                                    arg  1 mem  18.05 GB tm      5.64us/  9448.93ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3506 E_toks_80_16_4                                 arg  4 mem  18.05 GB tm      5.64us/  9448.94ms (      8 GFLOPS   11|12     GB/s)
*** AMD     3507 E_toks_(start_pos+toks)                        arg  3 mem  18.05 GB tm      5.08us/  9448.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3508 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  18.05 GB tm    506.32us/  9449.45ms (    445 GFLOPS   30|87     GB/s)
*** AMD     3509 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  18.05 GB tm    468.12us/  9449.92ms (     96 GFLOPS    8|19     GB/s)
*** AMD     3510 r_40_toks_16_8                                 arg  2 mem  18.05 GB tm      5.60us/  9449.92ms (      4 GFLOPS    4|12     GB/s)
*** AMD     3511 r_8_toks_16_8                                  arg  2 mem  18.05 GB tm      5.52us/  9449.93ms (      1 GFLOPS    1|2      GB/s)
*** AMD     3512 E_5_toks_2_2_16_4_4                            arg  4 mem  18.05 GB tm      5.64us/  9449.93ms (      3 GFLOPS    8|8      GB/s)
*** AMD     3513 E_toks_8_2_16_4                                arg  4 mem  18.05 GB tm      5.24us/  9449.94ms (      1 GFLOPS    2|2      GB/s)
*** AMD     3514 E_5_toks_8_2_16_4n1                            arg  3 mem  18.05 GB tm      7.88us/  9449.95ms (      6 GFLOPS   16|16     GB/s)
*** AMD     3515 r_toks_8_8_16_2_20_2_2_2_32n1                  arg  5 mem  18.05 GB tm    248.80us/  9450.19ms (    232 GFLOPS   20|112    GB/s)
*** AMD     3516 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  18.05 GB tm      5.68us/  9450.20ms (      4 GFLOPS    8|16     GB/s)
*** AMD     3517 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  18.05 GB tm      5.92us/  9450.21ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3518 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  18.05 GB tm      5.96us/  9450.21ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3519 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  18.05 GB tm      6.76us/  9450.22ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3520 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  18.05 GB tm      5.56us/  9450.22ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3521 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  18.05 GB tm      6.12us/  9450.23ms (      2 GFLOPS    8|8      GB/s)
*** AMD     3522 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  18.05 GB tm    562.88us/  9450.79ms (    400 GFLOPS   27|78     GB/s)
*** AMD     3523 r_toks_16_320n1                                arg  2 mem  18.05 GB tm     15.84us/  9450.81ms (      1 GFLOPS    1|1      GB/s)
*** AMD     3524 E_toks_80_16_4n1                               arg  4 mem  18.05 GB tm      6.04us/  9450.82ms (      8 GFLOPS   10|11     GB/s)
*** AMD     3525 r_toks_272_16_4_20_4_2_32                      arg  3 mem  18.05 GB tm    638.72us/  9451.45ms (   1198 GFLOPS   80|233    GB/s)
*** AMD     3526 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  18.05 GB tm    644.12us/  9452.10ms (   1188 GFLOPS   79|232    GB/s)
*** AMD     3527 r_toks_80_16_4_68_2_2_2_32                     arg  4 mem  18.05 GB tm   2379.92us/  9454.48ms (    412 GFLOPS   32|87     GB/s)
*** AMD     3528 r_toks_16_320                                  arg  2 mem  18.05 GB tm     14.40us/  9454.49ms (      1 GFLOPS    1|2      GB/s)
*** AMD     3529 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  18.05 GB tm      6.68us/  9454.50ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3530 r_toks_toks                                    arg  1 mem  18.05 GB tm      5.56us/  9454.50ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3531 E_toks_80_16_4                                 arg  4 mem  18.05 GB tm      5.44us/  9454.51ms (      8 GFLOPS   11|12     GB/s)
*** AMD     3532 E_toks_(start_pos+toks)                        arg  3 mem  18.05 GB tm      5.00us/  9454.52ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3533 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  18.05 GB tm    493.68us/  9455.01ms (    456 GFLOPS   31|89     GB/s)
*** AMD     3534 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  18.05 GB tm    475.92us/  9455.49ms (     95 GFLOPS    8|18     GB/s)
*** AMD     3535 r_40_toks_16_8                                 arg  2 mem  18.05 GB tm      5.56us/  9455.49ms (      4 GFLOPS    4|12     GB/s)
*** AMD     3536 r_8_toks_16_8                                  arg  2 mem  18.05 GB tm      5.52us/  9455.50ms (      1 GFLOPS    1|2      GB/s)
*** AMD     3537 E_5_toks_2_2_16_4_4                            arg  4 mem  18.05 GB tm      5.56us/  9455.50ms (      3 GFLOPS    8|8      GB/s)
*** AMD     3538 E_toks_8_2_16_4                                arg  4 mem  18.05 GB tm      5.16us/  9455.51ms (      1 GFLOPS    2|2      GB/s)
*** AMD     3539 E_5_toks_8_2_16_4n1                            arg  3 mem  18.05 GB tm      7.68us/  9455.51ms (      6 GFLOPS   16|16     GB/s)
*** AMD     3540 r_toks_8_8_16_2_20_4_2_32n1                    arg  5 mem  18.05 GB tm    145.16us/  9455.66ms (    310 GFLOPS   25|169    GB/s)
*** AMD     3541 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  18.05 GB tm      5.76us/  9455.67ms (      4 GFLOPS    8|16     GB/s)
*** AMD     3542 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  18.05 GB tm      6.04us/  9455.67ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3543 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  18.05 GB tm      5.68us/  9455.68ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3544 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  18.05 GB tm      6.40us/  9455.68ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3545 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  18.05 GB tm      5.32us/  9455.69ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3546 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  18.05 GB tm      5.88us/  9455.69ms (      2 GFLOPS    8|8      GB/s)
*** AMD     3547 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  18.05 GB tm    577.04us/  9456.27ms (    390 GFLOPS   27|76     GB/s)
*** AMD     3548 r_toks_16_320n1                                arg  2 mem  18.05 GB tm     16.04us/  9456.29ms (      1 GFLOPS    1|1      GB/s)
*** AMD     3549 E_toks_80_16_4n1                               arg  4 mem  18.05 GB tm      6.04us/  9456.29ms (      8 GFLOPS   10|11     GB/s)
*** AMD     3550 r_toks_272_16_4_20_4_2_32                      arg  3 mem  18.05 GB tm    646.32us/  9456.94ms (   1184 GFLOPS   79|231    GB/s)
*** AMD     3551 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  18.05 GB tm    651.16us/  9457.59ms (   1175 GFLOPS   78|229    GB/s)
*** AMD     3552 r_toks_80_16_4_68_4_2_32                       arg  4 mem  18.05 GB tm   1780.72us/  9459.37ms (    430 GFLOPS   29|84     GB/s)
*** AMD     3553 r_toks_16_320                                  arg  2 mem  18.05 GB tm     14.68us/  9459.39ms (      1 GFLOPS    1|1      GB/s)
*** AMD     3554 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  18.05 GB tm      6.68us/  9459.39ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3555 r_toks_toks                                    arg  1 mem  18.05 GB tm      5.56us/  9459.40ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3556 E_toks_80_16_4                                 arg  4 mem  18.05 GB tm      5.32us/  9459.40ms (      9 GFLOPS   12|13     GB/s)
*** AMD     3557 E_toks_(start_pos+toks)                        arg  3 mem  18.05 GB tm      5.12us/  9459.41ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3558 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  18.05 GB tm    502.96us/  9459.91ms (    448 GFLOPS   31|87     GB/s)
*** AMD     3559 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  18.05 GB tm    476.08us/  9460.39ms (     95 GFLOPS    8|18     GB/s)
*** AMD     3560 r_40_toks_16_8                                 arg  2 mem  18.05 GB tm      5.64us/  9460.39ms (      4 GFLOPS    4|12     GB/s)
*** AMD     3561 r_8_toks_16_8                                  arg  2 mem  18.05 GB tm      5.68us/  9460.40ms (      1 GFLOPS    1|2      GB/s)
*** AMD     3562 E_5_toks_2_2_16_4_4                            arg  4 mem  18.05 GB tm      5.64us/  9460.41ms (      3 GFLOPS    8|8      GB/s)
*** AMD     3563 E_toks_8_2_16_4                                arg  4 mem  18.05 GB tm      5.20us/  9460.41ms (      1 GFLOPS    2|2      GB/s)
*** AMD     3564 E_5_toks_8_2_16_4n1                            arg  3 mem  18.05 GB tm      8.00us/  9460.42ms (      6 GFLOPS   15|15     GB/s)
*** AMD     3565 r_toks_8_8_16_2_20_4_2_32n1                    arg  5 mem  18.05 GB tm    146.88us/  9460.57ms (    307 GFLOPS   25|167    GB/s)
*** AMD     3566 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  18.05 GB tm      5.92us/  9460.57ms (      4 GFLOPS    8|15     GB/s)
*** AMD     3567 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  18.05 GB tm      6.16us/  9460.58ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3568 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  18.05 GB tm      5.92us/  9460.58ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3569 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  18.05 GB tm      6.56us/  9460.59ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3570 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  18.05 GB tm      5.52us/  9460.60ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3571 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  18.05 GB tm      6.04us/  9460.60ms (      2 GFLOPS    8|8      GB/s)
*** AMD     3572 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  18.05 GB tm    581.56us/  9461.18ms (    387 GFLOPS   27|75     GB/s)
*** AMD     3573 r_toks_16_320n1                                arg  2 mem  18.05 GB tm     16.00us/  9461.20ms (      1 GFLOPS    1|1      GB/s)
*** AMD     3574 E_toks_80_16_4n1                               arg  4 mem  18.05 GB tm      6.32us/  9461.21ms (      7 GFLOPS   10|11     GB/s)
*** AMD     3575 r_toks_272_16_4_20_4_2_32                      arg  3 mem  18.05 GB tm    652.44us/  9461.86ms (   1173 GFLOPS   78|228    GB/s)
*** AMD     3576 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  18.05 GB tm    660.48us/  9462.52ms (   1159 GFLOPS   77|226    GB/s)
*** AMD     3577 r_toks_80_16_4_68_4_2_32                       arg  4 mem  18.05 GB tm   1800.60us/  9464.32ms (    425 GFLOPS   29|83     GB/s)
*** AMD     3578 r_toks_16_320                                  arg  2 mem  18.05 GB tm     14.44us/  9464.33ms (      1 GFLOPS    1|1      GB/s)
*** AMD     3579 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  18.05 GB tm      6.64us/  9464.34ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3580 r_toks_toks                                    arg  1 mem  18.05 GB tm      5.64us/  9464.35ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3581 E_toks_80_16_4                                 arg  4 mem  18.05 GB tm      5.32us/  9464.35ms (      9 GFLOPS   12|13     GB/s)
*** AMD     3582 E_toks_(start_pos+toks)                        arg  3 mem  18.05 GB tm      5.12us/  9464.36ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3583 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  18.05 GB tm    507.80us/  9464.86ms (    443 GFLOPS   30|86     GB/s)
*** AMD     3584 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  18.05 GB tm    481.16us/  9465.35ms (     94 GFLOPS    7|18     GB/s)
*** AMD     3585 r_40_toks_16_8                                 arg  2 mem  18.05 GB tm      5.64us/  9465.35ms (      4 GFLOPS    4|12     GB/s)
*** AMD     3586 r_8_toks_16_8                                  arg  2 mem  18.05 GB tm      5.60us/  9465.36ms (      1 GFLOPS    1|2      GB/s)
*** AMD     3587 E_5_toks_2_2_16_4_4                            arg  4 mem  18.05 GB tm      5.64us/  9465.36ms (      3 GFLOPS    8|8      GB/s)
*** AMD     3588 E_toks_8_2_16_4                                arg  4 mem  18.05 GB tm      5.20us/  9465.37ms (      1 GFLOPS    2|2      GB/s)
*** AMD     3589 E_5_toks_8_2_16_4n1                            arg  3 mem  18.05 GB tm      7.88us/  9465.38ms (      6 GFLOPS   16|16     GB/s)
*** AMD     3590 r_toks_8_8_16_2_20_2_2_2_32n1                  arg  5 mem  18.05 GB tm    261.08us/  9465.64ms (    221 GFLOPS   19|107    GB/s)
*** AMD     3591 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  18.05 GB tm      6.04us/  9465.64ms (      4 GFLOPS    8|15     GB/s)
*** AMD     3592 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  18.05 GB tm      6.16us/  9465.65ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3593 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  18.05 GB tm      5.80us/  9465.65ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3594 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  18.05 GB tm      6.64us/  9465.66ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3595 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  18.05 GB tm      5.44us/  9465.67ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3596 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  18.05 GB tm      6.04us/  9465.67ms (      2 GFLOPS    8|8      GB/s)
*** AMD     3597 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  18.05 GB tm    571.72us/  9466.24ms (    394 GFLOPS   27|77     GB/s)
*** AMD     3598 r_toks_16_320n1                                arg  2 mem  18.05 GB tm     16.00us/  9466.26ms (      1 GFLOPS    1|1      GB/s)
*** AMD     3599 E_toks_80_16_4n1                               arg  4 mem  18.05 GB tm      5.96us/  9466.27ms (      8 GFLOPS   10|11     GB/s)
*** AMD     3600 r_toks_272_16_4_20_4_2_32                      arg  3 mem  18.05 GB tm    652.16us/  9466.92ms (   1174 GFLOPS   78|229    GB/s)
*** AMD     3601 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  18.05 GB tm    649.72us/  9467.57ms (   1178 GFLOPS   78|230    GB/s)
*** AMD     3602 r_toks_80_16_4_68_2_2_2_32                     arg  4 mem  18.05 GB tm   2354.72us/  9469.92ms (    417 GFLOPS   32|88     GB/s)
*** AMD     3603 r_toks_16_320                                  arg  2 mem  18.05 GB tm     14.44us/  9469.94ms (      1 GFLOPS    1|1      GB/s)
*** AMD     3604 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  18.05 GB tm      6.32us/  9469.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3605 r_toks_toks                                    arg  1 mem  18.05 GB tm      5.28us/  9469.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3606 E_toks_80_16_4                                 arg  4 mem  18.05 GB tm      5.04us/  9469.95ms (      9 GFLOPS   12|13     GB/s)
*** AMD     3607 E_toks_(start_pos+toks)                        arg  3 mem  18.05 GB tm      4.80us/  9469.96ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3608 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  18.05 GB tm    477.24us/  9470.44ms (    472 GFLOPS   32|92     GB/s)
*** AMD     3609 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  18.05 GB tm    461.96us/  9470.90ms (     97 GFLOPS    8|19     GB/s)
*** AMD     3610 r_40_toks_16_8                                 arg  2 mem  18.05 GB tm      5.48us/  9470.90ms (      4 GFLOPS    4|12     GB/s)
*** AMD     3611 r_8_toks_16_8                                  arg  2 mem  18.05 GB tm      5.44us/  9470.91ms (      1 GFLOPS    1|2      GB/s)
*** AMD     3612 E_5_toks_2_2_16_4_4                            arg  4 mem  18.05 GB tm      5.52us/  9470.91ms (      3 GFLOPS    8|8      GB/s)
*** AMD     3613 E_toks_8_2_16_4                                arg  4 mem  18.05 GB tm      5.20us/  9470.92ms (      1 GFLOPS    2|2      GB/s)
*** AMD     3614 E_5_toks_8_2_16_4n1                            arg  3 mem  18.05 GB tm      7.80us/  9470.93ms (      6 GFLOPS   16|16     GB/s)
*** AMD     3615 r_toks_8_8_16_2_20_4_2_32n1                    arg  5 mem  18.05 GB tm    144.44us/  9471.07ms (    312 GFLOPS   25|170    GB/s)
*** AMD     3616 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  18.05 GB tm      5.56us/  9471.08ms (      4 GFLOPS    8|16     GB/s)
*** AMD     3617 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  18.05 GB tm      5.88us/  9471.08ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3618 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  18.05 GB tm      5.48us/  9471.09ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3619 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  18.05 GB tm      6.64us/  9471.10ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3620 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  18.05 GB tm      5.48us/  9471.10ms (      0 GFLOPS    0|0      GB/s)
*** AMD     3621 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  18.05 GB tm      6.08us/  9471.11ms (      2 GFLOPS    8|8      GB/s)
*** AMD     3622 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  18.05 GB tm    550.88us/  9471.66ms (    409 GFLOPS   28|80     GB/s)
*** AMD     3623 r_toks_16_320n1                                arg  2 mem  18.05 GB tm     15.36us/  9471.67ms (      1 GFLOPS    1|1      GB/s)
*** AMD     3624 E_toks_80_16_4n1                               arg  4 mem  18.05 GB tm      5.84us/  9471.68ms (      8 GFLOPS   11|11     GB/s)
*** AMD     3625 r_toks_272_16_4_20_4_2_32                      arg  3 mem  18.05 GB tm    628.04us/  9472.31ms (   1219 GFLOPS   81|237    GB/s)
*** AMD     3626 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  18.05 GB tm    630.80us/  9472.94ms (   1213 GFLOPS   81|236    GB/s)
*** AMD     3627 r_toks_80_16_4_68_4_2_32                       arg  4 mem  18.05 GB tm   1755.60us/  9474.69ms (    436 GFLOPS   30|85     GB/s)
