AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:28193
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:28193
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4873.56ms/  4873.56ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:28193
scheduled     2 kernels in    12.64 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD      697 r_toks_toks                                    arg  1 mem  17.08 GB tm      5.68us/  9130.84ms (      0 GFLOPS    0|0      GB/s)
*** AMD      698 E_toks_80_16_4                                 arg  4 mem  17.08 GB tm      5.64us/  9130.85ms (      8 GFLOPS   11|12     GB/s)
*** AMD      699 E_toks_(start_pos+toks)                        arg  3 mem  17.08 GB tm      5.24us/  9130.85ms (      0 GFLOPS    0|0      GB/s)
*** AMD      700 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.08 GB tm    514.92us/  9131.37ms (    437 GFLOPS   30|85     GB/s)
*** AMD      701 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.08 GB tm    484.08us/  9131.85ms (     93 GFLOPS    7|18     GB/s)
*** AMD      702 r_40_toks_16_8                                 arg  2 mem  17.08 GB tm      5.80us/  9131.86ms (      4 GFLOPS    4|11     GB/s)
*** AMD      703 r_8_toks_16_8                                  arg  2 mem  17.08 GB tm      5.84us/  9131.86ms (      1 GFLOPS    1|2      GB/s)
*** AMD      704 E_5_toks_2_2_16_4_4                            arg  4 mem  17.08 GB tm      5.72us/  9131.87ms (      3 GFLOPS    8|8      GB/s)
*** AMD      705 E_toks_8_2_16_4                                arg  4 mem  17.08 GB tm      5.32us/  9131.88ms (      1 GFLOPS    2|2      GB/s)
*** AMD      706 E_5_toks_8_2_16_4                              arg  3 mem  17.08 GB tm      7.96us/  9131.88ms (      6 GFLOPS   15|15     GB/s)
*** AMD      707 r_toks_8_8_16_2_20_4_2_32                      arg  5 mem  17.11 GB tm    148.52us/  9132.03ms (    303 GFLOPS   25|165    GB/s)
*** AMD      708 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.11 GB tm      6.08us/  9132.04ms (      4 GFLOPS    8|15     GB/s)
*** AMD      709 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.11 GB tm      6.36us/  9132.04ms (      0 GFLOPS    0|0      GB/s)
*** AMD      710 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.11 GB tm      5.88us/  9132.05ms (      0 GFLOPS    0|0      GB/s)
*** AMD      711 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.11 GB tm      6.72us/  9132.06ms (      0 GFLOPS    0|0      GB/s)
*** AMD      712 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.11 GB tm      5.64us/  9132.06ms (      0 GFLOPS    0|0      GB/s)
*** AMD      713 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.11 GB tm      6.24us/  9132.07ms (      2 GFLOPS    7|7      GB/s)
*** AMD      714 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.11 GB tm    626.56us/  9132.70ms (    359 GFLOPS   25|70     GB/s)
*** AMD      715 r_toks_16_320n1                                arg  2 mem  17.11 GB tm     17.48us/  9132.71ms (      1 GFLOPS    1|1      GB/s)
*** AMD      716 E_toks_80_16_4n1                               arg  4 mem  17.11 GB tm      6.64us/  9132.72ms (      7 GFLOPS    9|10     GB/s)
*** AMD      717 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.11 GB tm    709.96us/  9133.43ms (   1078 GFLOPS   72|210    GB/s)
*** AMD      718 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.11 GB tm    691.04us/  9134.12ms (   1107 GFLOPS   74|216    GB/s)
*** AMD      719 r_toks_80_16_4_68_4_2_32                       arg  4 mem  17.11 GB tm   1875.84us/  9136.00ms (    408 GFLOPS   28|79     GB/s)
*** AMD      720 E_2n3                                          arg  2 mem  17.11 GB tm      5.36us/  9136.00ms (      0 GFLOPS    0|0      GB/s)
*** AMD      721 r_toks_16_320                                  arg  2 mem  17.11 GB tm     14.64us/  9136.02ms (      1 GFLOPS    1|1      GB/s)
*** AMD      722 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  17.11 GB tm      6.76us/  9136.02ms (      0 GFLOPS    0|0      GB/s)
*** AMD      723 r_toks_toks                                    arg  1 mem  17.11 GB tm      5.64us/  9136.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD      724 E_toks_80_16_4                                 arg  4 mem  17.11 GB tm      5.56us/  9136.03ms (      8 GFLOPS   11|12     GB/s)
*** AMD      725 E_toks_(start_pos+toks)                        arg  3 mem  17.11 GB tm      5.04us/  9136.04ms (      0 GFLOPS    0|0      GB/s)
*** AMD      726 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.11 GB tm    538.80us/  9136.58ms (    418 GFLOPS   29|81     GB/s)
*** AMD      727 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.11 GB tm    511.48us/  9137.09ms (     88 GFLOPS    7|17     GB/s)
*** AMD      728 r_40_toks_16_8                                 arg  2 mem  17.11 GB tm      5.68us/  9137.10ms (      4 GFLOPS    4|12     GB/s)
*** AMD      729 r_8_toks_16_8                                  arg  2 mem  17.11 GB tm      5.68us/  9137.10ms (      1 GFLOPS    1|2      GB/s)
*** AMD      730 E_5_toks_2_2_16_4_4                            arg  4 mem  17.11 GB tm      5.72us/  9137.11ms (      3 GFLOPS    8|8      GB/s)
*** AMD      731 E_toks_8_2_16_4                                arg  4 mem  17.11 GB tm      5.20us/  9137.11ms (      1 GFLOPS    2|2      GB/s)
*** AMD      732 E_5_toks_8_2_16_4                              arg  3 mem  17.11 GB tm      7.88us/  9137.12ms (      6 GFLOPS   16|16     GB/s)
*** AMD      733 r_toks_8_8_16_2_20_4_2_32                      arg  5 mem  17.15 GB tm    147.60us/  9137.27ms (    305 GFLOPS   25|166    GB/s)
*** AMD      734 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.15 GB tm      6.04us/  9137.27ms (      4 GFLOPS    8|15     GB/s)
*** AMD      735 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.15 GB tm      6.32us/  9137.28ms (      0 GFLOPS    0|0      GB/s)
*** AMD      736 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.15 GB tm      6.00us/  9137.29ms (      0 GFLOPS    0|0      GB/s)
*** AMD      737 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.15 GB tm      6.88us/  9137.29ms (      0 GFLOPS    0|0      GB/s)
*** AMD      738 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.15 GB tm      5.64us/  9137.30ms (      0 GFLOPS    0|0      GB/s)
*** AMD      739 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.15 GB tm      6.20us/  9137.30ms (      2 GFLOPS    7|7      GB/s)
*** AMD      740 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.15 GB tm    617.84us/  9137.92ms (    364 GFLOPS   25|71     GB/s)
*** AMD      741 r_toks_16_320n1                                arg  2 mem  17.15 GB tm     17.08us/  9137.94ms (      1 GFLOPS    1|1      GB/s)
*** AMD      742 E_toks_80_16_4n1                               arg  4 mem  17.15 GB tm      6.48us/  9137.95ms (      7 GFLOPS   10|10     GB/s)
*** AMD      743 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.15 GB tm    694.60us/  9138.64ms (   1102 GFLOPS   73|215    GB/s)
*** AMD      744 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.15 GB tm    667.80us/  9139.31ms (   1146 GFLOPS   76|223    GB/s)
*** AMD      745 r_toks_80_16_4_68_4_2_32                       arg  4 mem  17.15 GB tm   1849.12us/  9141.16ms (    414 GFLOPS   28|81     GB/s)
*** AMD      746 E_2n2                                          arg  2 mem  17.15 GB tm      5.80us/  9141.16ms (      0 GFLOPS    0|0      GB/s)
*** AMD      747 r_toks_16_320                                  arg  2 mem  17.15 GB tm     16.08us/  9141.18ms (      1 GFLOPS    1|1      GB/s)
*** AMD      748 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  17.15 GB tm      7.16us/  9141.19ms (      0 GFLOPS    0|0      GB/s)
*** AMD      749 r_toks_toks                                    arg  1 mem  17.15 GB tm      6.04us/  9141.19ms (      0 GFLOPS    0|0      GB/s)
*** AMD      750 E_toks_80_16_4                                 arg  4 mem  17.15 GB tm      5.68us/  9141.20ms (      8 GFLOPS   11|12     GB/s)
*** AMD      751 E_toks_(start_pos+toks)                        arg  3 mem  17.15 GB tm      5.44us/  9141.20ms (      0 GFLOPS    0|0      GB/s)
*** AMD      752 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.15 GB tm    606.60us/  9141.81ms (    371 GFLOPS   25|72     GB/s)
*** AMD      753 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.15 GB tm    571.40us/  9142.38ms (     79 GFLOPS    6|15     GB/s)
*** AMD      754 r_40_toks_16_8                                 arg  2 mem  17.15 GB tm      6.24us/  9142.39ms (      4 GFLOPS    4|11     GB/s)
*** AMD      755 r_8_toks_16_8                                  arg  2 mem  17.15 GB tm      6.20us/  9142.39ms (      1 GFLOPS    1|2      GB/s)
*** AMD      756 E_5_toks_2_2_16_4_4                            arg  4 mem  17.15 GB tm      6.16us/  9142.40ms (      3 GFLOPS    8|8      GB/s)
*** AMD      757 E_toks_8_2_16_4                                arg  4 mem  17.15 GB tm      5.80us/  9142.41ms (      1 GFLOPS    2|2      GB/s)
*** AMD      758 E_5_toks_8_2_16_4                              arg  3 mem  17.15 GB tm      8.68us/  9142.41ms (      5 GFLOPS   14|14     GB/s)
*** AMD      759 r_toks_8_8_16_2_20_2_2_2_32                    arg  5 mem  17.18 GB tm    279.08us/  9142.69ms (    207 GFLOPS   18|100    GB/s)
*** AMD      760 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.18 GB tm      6.56us/  9142.70ms (      3 GFLOPS    7|14     GB/s)
*** AMD      761 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.18 GB tm      6.92us/  9142.71ms (      0 GFLOPS    0|0      GB/s)
*** AMD      762 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.18 GB tm      6.60us/  9142.71ms (      0 GFLOPS    0|0      GB/s)
*** AMD      763 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.18 GB tm      7.36us/  9142.72ms (      0 GFLOPS    0|0      GB/s)
*** AMD      764 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.18 GB tm      6.16us/  9142.73ms (      0 GFLOPS    0|0      GB/s)
*** AMD      765 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.18 GB tm      6.84us/  9142.73ms (      1 GFLOPS    7|7      GB/s)
*** AMD      766 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.18 GB tm    631.84us/  9143.37ms (    356 GFLOPS   24|69     GB/s)
*** AMD      767 r_toks_16_320n1                                arg  2 mem  17.18 GB tm     17.36us/  9143.38ms (      1 GFLOPS    1|1      GB/s)
*** AMD      768 E_toks_80_16_4n1                               arg  4 mem  17.18 GB tm      6.60us/  9143.39ms (      7 GFLOPS    9|10     GB/s)
*** AMD      769 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.18 GB tm    724.04us/  9144.11ms (   1057 GFLOPS   70|206    GB/s)
*** AMD      770 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.18 GB tm    725.64us/  9144.84ms (   1055 GFLOPS   70|206    GB/s)
*** AMD      771 r_toks_80_16_4_68_2_2_2_32                     arg  4 mem  17.18 GB tm   2623.96us/  9147.46ms (    374 GFLOPS   29|79     GB/s)
*** AMD      772 E_2n1                                          arg  2 mem  17.18 GB tm      5.48us/  9147.47ms (      0 GFLOPS    0|0      GB/s)
*** AMD      773 r_toks_16_320                                  arg  2 mem  17.18 GB tm     15.00us/  9147.48ms (      1 GFLOPS    1|1      GB/s)
*** AMD      774 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  17.18 GB tm      6.80us/  9147.49ms (      0 GFLOPS    0|0      GB/s)
*** AMD      775 r_toks_toks                                    arg  1 mem  17.18 GB tm      5.76us/  9147.50ms (      0 GFLOPS    0|0      GB/s)
*** AMD      776 E_toks_80_16_4                                 arg  4 mem  17.18 GB tm      5.64us/  9147.50ms (      8 GFLOPS   11|12     GB/s)
*** AMD      777 E_toks_(start_pos+toks)                        arg  3 mem  17.18 GB tm      5.16us/  9147.51ms (      0 GFLOPS    0|0      GB/s)
*** AMD      778 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.18 GB tm    545.64us/  9148.05ms (    412 GFLOPS   28|80     GB/s)
*** AMD      779 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.18 GB tm    513.32us/  9148.57ms (     88 GFLOPS    7|17     GB/s)
*** AMD      780 r_40_toks_16_8                                 arg  2 mem  17.18 GB tm      6.04us/  9148.57ms (      4 GFLOPS    4|11     GB/s)
*** AMD      781 r_8_toks_16_8                                  arg  2 mem  17.18 GB tm      6.08us/  9148.58ms (      1 GFLOPS    1|2      GB/s)
*** AMD      782 E_5_toks_2_2_16_4_4                            arg  4 mem  17.18 GB tm      6.16us/  9148.58ms (      3 GFLOPS    8|8      GB/s)
*** AMD      783 E_toks_8_2_16_4                                arg  4 mem  17.18 GB tm      5.72us/  9148.59ms (      1 GFLOPS    2|2      GB/s)
*** AMD      784 E_5_toks_8_2_16_4                              arg  3 mem  17.18 GB tm      8.52us/  9148.60ms (      5 GFLOPS   14|14     GB/s)
*** AMD      785 r_toks_8_8_16_2_20_4_2_32                      arg  5 mem  17.22 GB tm    157.84us/  9148.76ms (    285 GFLOPS   23|155    GB/s)
*** AMD      786 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.22 GB tm      6.08us/  9148.76ms (      4 GFLOPS    8|15     GB/s)
*** AMD      787 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.22 GB tm      6.36us/  9148.77ms (      0 GFLOPS    0|0      GB/s)
*** AMD      788 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.22 GB tm      6.36us/  9148.78ms (      0 GFLOPS    0|0      GB/s)
*** AMD      789 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.22 GB tm      7.24us/  9148.78ms (      0 GFLOPS    0|0      GB/s)
*** AMD      790 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.22 GB tm      6.00us/  9148.79ms (      0 GFLOPS    0|0      GB/s)
*** AMD      791 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.22 GB tm      6.64us/  9148.80ms (      2 GFLOPS    7|7      GB/s)
*** AMD      792 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.22 GB tm    618.60us/  9149.41ms (    364 GFLOPS   25|71     GB/s)
*** AMD      793 r_toks_16_320n1                                arg  2 mem  17.22 GB tm     17.48us/  9149.43ms (      1 GFLOPS    1|1      GB/s)
*** AMD      794 E_toks_80_16_4n1                               arg  4 mem  17.22 GB tm      6.60us/  9149.44ms (      7 GFLOPS    9|10     GB/s)
*** AMD      795 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.22 GB tm    717.80us/  9150.16ms (   1066 GFLOPS   71|208    GB/s)
*** AMD      796 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.22 GB tm    725.16us/  9150.88ms (   1055 GFLOPS   70|206    GB/s)
*** AMD      797 r_toks_80_16_4_68_4_2_32                       arg  4 mem  17.22 GB tm   1923.08us/  9152.80ms (    398 GFLOPS   27|78     GB/s)
*** AMD      798 E_2n2                                          arg  2 mem  17.22 GB tm      5.64us/  9152.81ms (      0 GFLOPS    0|0      GB/s)
*** AMD      799 r_toks_16_320                                  arg  2 mem  17.22 GB tm     15.64us/  9152.83ms (      1 GFLOPS    1|1      GB/s)
*** AMD      800 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  17.22 GB tm      7.12us/  9152.83ms (      0 GFLOPS    0|0      GB/s)
*** AMD      801 r_toks_toks                                    arg  1 mem  17.22 GB tm      6.08us/  9152.84ms (      0 GFLOPS    0|0      GB/s)
*** AMD      802 E_toks_80_16_4                                 arg  4 mem  17.22 GB tm      5.88us/  9152.84ms (      8 GFLOPS   10|11     GB/s)
*** AMD      803 E_toks_(start_pos+toks)                        arg  3 mem  17.22 GB tm      5.52us/  9152.85ms (      0 GFLOPS    0|0      GB/s)
*** AMD      804 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.22 GB tm    559.40us/  9153.41ms (    402 GFLOPS   28|78     GB/s)
*** AMD      805 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.22 GB tm    518.44us/  9153.93ms (     87 GFLOPS    7|17     GB/s)
*** AMD      806 r_40_toks_16_8                                 arg  2 mem  17.22 GB tm      6.08us/  9153.93ms (      4 GFLOPS    4|11     GB/s)
*** AMD      807 r_8_toks_16_8                                  arg  2 mem  17.22 GB tm      6.04us/  9153.94ms (      1 GFLOPS    1|2      GB/s)
*** AMD      808 E_5_toks_2_2_16_4_4                            arg  4 mem  17.22 GB tm      6.04us/  9153.95ms (      3 GFLOPS    8|8      GB/s)
*** AMD      809 E_toks_8_2_16_4                                arg  4 mem  17.22 GB tm      5.68us/  9153.95ms (      1 GFLOPS    2|2      GB/s)
*** AMD      810 E_5_toks_8_2_16_4                              arg  3 mem  17.22 GB tm      8.48us/  9153.96ms (      5 GFLOPS   14|14     GB/s)
*** AMD      811 r_toks_8_8_16_2_20_4_2_32                      arg  5 mem  17.25 GB tm    161.80us/  9154.12ms (    278 GFLOPS   23|152    GB/s)
*** AMD      812 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.25 GB tm      6.20us/  9154.13ms (      4 GFLOPS    7|14     GB/s)
*** AMD      813 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.25 GB tm      6.56us/  9154.13ms (      0 GFLOPS    0|0      GB/s)
*** AMD      814 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.25 GB tm      6.20us/  9154.14ms (      0 GFLOPS    0|0      GB/s)
*** AMD      815 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.25 GB tm      6.92us/  9154.15ms (      0 GFLOPS    0|0      GB/s)
*** AMD      816 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.25 GB tm      6.24us/  9154.15ms (      0 GFLOPS    0|0      GB/s)
*** AMD      817 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.25 GB tm      6.72us/  9154.16ms (      2 GFLOPS    7|7      GB/s)
*** AMD      818 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.25 GB tm    623.56us/  9154.78ms (    361 GFLOPS   25|70     GB/s)
*** AMD      819 r_toks_16_320n1                                arg  2 mem  17.25 GB tm     17.36us/  9154.80ms (      1 GFLOPS    1|1      GB/s)
*** AMD      820 E_toks_80_16_4n1                               arg  4 mem  17.25 GB tm      6.52us/  9154.81ms (      7 GFLOPS    9|10     GB/s)
*** AMD      821 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.25 GB tm    709.96us/  9155.52ms (   1078 GFLOPS   72|210    GB/s)
*** AMD      822 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.25 GB tm    711.00us/  9156.23ms (   1076 GFLOPS   72|210    GB/s)
*** AMD      823 r_toks_80_16_4_68_4_2_32                       arg  4 mem  17.25 GB tm   1934.44us/  9158.16ms (    396 GFLOPS   27|77     GB/s)
*** AMD      824 E_2n1                                          arg  2 mem  17.25 GB tm      5.40us/  9158.17ms (      0 GFLOPS    0|0      GB/s)
*** AMD      825 r_toks_16_320                                  arg  2 mem  17.25 GB tm     15.08us/  9158.18ms (      1 GFLOPS    1|1      GB/s)
