AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:21213
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:21213
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4725.51ms/  4725.51ms (      0 GFLOPS    2|2      GB/s) 
opened device PYTHON from pid:21213
scheduled     2 kernels in    12.84 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD      883 r_toks_16_320n1                                arg  2 mem  15.93 GB tm     16.96us/  8237.92ms (      1 GFLOPS    1|1      GB/s) 
*** AMD      884 E_toks_80_16_4n1                               arg  4 mem  15.93 GB tm      6.40us/  8237.93ms (      7 GFLOPS   10|10     GB/s) 
*** AMD      885 r_toks_272_16_4_20_4_2_32                      arg  3 mem  15.93 GB tm    694.88us/  8238.62ms (   1101 GFLOPS   73|215    GB/s) 
*** AMD      886 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  15.93 GB tm    692.32us/  8239.31ms (   1105 GFLOPS   74|215    GB/s) 
*** AMD      887 r_toks_80_16_4_68_2_2_2_32                     arg  4 mem  15.93 GB tm   2492.68us/  8241.81ms (    394 GFLOPS   30|83     GB/s) 
*** AMD      888 E_2n3                                          arg  2 mem  15.93 GB tm      5.16us/  8241.81ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      889 r_toks_16_320                                  arg  2 mem  15.93 GB tm     14.64us/  8241.83ms (      1 GFLOPS    1|1      GB/s) 
*** AMD      890 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  15.93 GB tm      6.80us/  8241.83ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      891 r_toks_toks                                    arg  1 mem  15.93 GB tm      5.60us/  8241.84ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      892 E_toks_80_16_4                                 arg  4 mem  15.93 GB tm      6.00us/  8241.85ms (      8 GFLOPS   10|11     GB/s) 
*** AMD      893 E_toks_(start_pos+toks)                        arg  3 mem  15.93 GB tm      5.28us/  8241.85ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      894 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  15.93 GB tm    532.96us/  8242.38ms (    422 GFLOPS   29|82     GB/s) 
*** AMD      895 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  15.93 GB tm    514.76us/  8242.90ms (     87 GFLOPS    7|17     GB/s) 
*** AMD      896 r_40_toks_16_8                                 arg  2 mem  15.93 GB tm      5.92us/  8242.90ms (      4 GFLOPS    4|11     GB/s) 
*** AMD      897 r_8_toks_16_8                                  arg  2 mem  15.93 GB tm      5.88us/  8242.91ms (      1 GFLOPS    1|2      GB/s) 
*** AMD      898 E_5_toks_2_2_16_4_4                            arg  4 mem  15.93 GB tm      5.88us/  8242.92ms (      3 GFLOPS    8|8      GB/s) 
*** AMD      899 E_toks_8_2_16_4                                arg  4 mem  15.93 GB tm      5.48us/  8242.92ms (      1 GFLOPS    2|2      GB/s) 
*** AMD      900 E_5_toks_8_2_16_4                              arg  3 mem  15.93 GB tm      8.20us/  8242.93ms (      6 GFLOPS   15|15     GB/s) 
*** AMD      901 r_toks_8_8_16_2_20_4_2_32                      arg  5 mem  15.96 GB tm    159.20us/  8243.09ms (    283 GFLOPS   23|154    GB/s) 
*** AMD      902 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  15.96 GB tm      5.96us/  8243.09ms (      4 GFLOPS    8|15     GB/s) 
*** AMD      903 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  15.96 GB tm      6.40us/  8243.10ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      904 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  15.96 GB tm      5.96us/  8243.11ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      905 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  15.96 GB tm      6.72us/  8243.11ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      906 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  15.96 GB tm      5.60us/  8243.12ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      907 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  15.96 GB tm      6.12us/  8243.13ms (      2 GFLOPS    8|8      GB/s) 
*** AMD      908 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  15.96 GB tm    621.04us/  8243.75ms (    362 GFLOPS   25|71     GB/s) 
*** AMD      909 r_toks_16_320n1                                arg  2 mem  15.96 GB tm     17.16us/  8243.76ms (      1 GFLOPS    1|1      GB/s) 
*** AMD      910 E_toks_80_16_4n1                               arg  4 mem  15.96 GB tm      6.60us/  8243.77ms (      7 GFLOPS    9|10     GB/s) 
*** AMD      911 r_toks_272_16_4_20_4_2_32                      arg  3 mem  15.96 GB tm    705.68us/  8244.48ms (   1085 GFLOPS   72|211    GB/s) 
*** AMD      912 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  15.96 GB tm    685.52us/  8245.16ms (   1116 GFLOPS   74|218    GB/s) 
*** AMD      913 r_toks_80_16_4_68_4_2_32                       arg  4 mem  15.96 GB tm   1866.04us/  8247.03ms (    410 GFLOPS   28|80     GB/s) 
*** AMD      914 E_2n2                                          arg  2 mem  15.96 GB tm      5.52us/  8247.03ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      915 r_toks_16_320                                  arg  2 mem  15.96 GB tm     14.96us/  8247.05ms (      1 GFLOPS    1|1      GB/s) 
*** AMD      916 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  15.96 GB tm      6.92us/  8247.05ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      917 r_toks_toks                                    arg  1 mem  15.96 GB tm      5.60us/  8247.06ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      918 E_toks_80_16_4                                 arg  4 mem  15.96 GB tm      5.24us/  8247.07ms (      9 GFLOPS   12|13     GB/s) 
*** AMD      919 E_toks_(start_pos+toks)                        arg  3 mem  15.96 GB tm      5.04us/  8247.07ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      920 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  15.96 GB tm    527.12us/  8247.60ms (    427 GFLOPS   29|83     GB/s) 
*** AMD      921 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  15.96 GB tm    522.92us/  8248.12ms (     86 GFLOPS    7|17     GB/s) 
*** AMD      922 r_40_toks_16_8                                 arg  2 mem  15.96 GB tm      6.08us/  8248.13ms (      4 GFLOPS    4|11     GB/s) 
*** AMD      923 r_8_toks_16_8                                  arg  2 mem  15.96 GB tm      6.08us/  8248.13ms (      1 GFLOPS    1|2      GB/s) 
*** AMD      924 E_5_toks_2_2_16_4_4                            arg  4 mem  15.96 GB tm      5.96us/  8248.14ms (      3 GFLOPS    8|8      GB/s) 
*** AMD      925 E_toks_8_2_16_4                                arg  4 mem  15.96 GB tm      5.64us/  8248.14ms (      1 GFLOPS    2|2      GB/s) 
*** AMD      926 E_5_toks_8_2_16_4                              arg  3 mem  15.96 GB tm      8.32us/  8248.15ms (      6 GFLOPS   15|15     GB/s) 
*** AMD      927 r_toks_8_8_16_2_20_4_2_32                      arg  5 mem  15.99 GB tm    154.36us/  8248.31ms (    292 GFLOPS   24|159    GB/s) 
*** AMD      928 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  15.99 GB tm      5.84us/  8248.31ms (      4 GFLOPS    8|15     GB/s) 
*** AMD      929 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  15.99 GB tm      6.28us/  8248.32ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      930 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  15.99 GB tm      6.12us/  8248.33ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      931 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  15.99 GB tm      6.88us/  8248.33ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      932 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  15.99 GB tm      5.96us/  8248.34ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      933 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  15.99 GB tm      6.40us/  8248.34ms (      2 GFLOPS    7|7      GB/s) 
*** AMD      934 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  15.99 GB tm    585.00us/  8248.93ms (    385 GFLOPS   26|75     GB/s) 
*** AMD      935 r_toks_16_320n1                                arg  2 mem  15.99 GB tm     16.80us/  8248.95ms (      1 GFLOPS    1|1      GB/s) 
*** AMD      936 E_toks_80_16_4n1                               arg  4 mem  15.99 GB tm      6.40us/  8248.95ms (      7 GFLOPS   10|10     GB/s) 
*** AMD      937 r_toks_272_16_4_20_4_2_32                      arg  3 mem  15.99 GB tm    690.72us/  8249.64ms (   1108 GFLOPS   74|216    GB/s) 
*** AMD      938 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  15.99 GB tm    665.72us/  8250.31ms (   1150 GFLOPS   77|224    GB/s) 
*** AMD      939 r_toks_80_16_4_68_4_2_32                       arg  4 mem  15.99 GB tm   1877.92us/  8252.19ms (    408 GFLOPS   28|79     GB/s) 
*** AMD      940 E_2n4                                          arg  2 mem  15.99 GB tm      5.20us/  8252.19ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      941 r_toks_16_320                                  arg  2 mem  15.99 GB tm     14.80us/  8252.21ms (      1 GFLOPS    1|1      GB/s) 
*** AMD      942 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  15.99 GB tm      6.92us/  8252.21ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      943 r_toks_toks                                    arg  1 mem  15.99 GB tm      5.68us/  8252.22ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      944 E_toks_80_16_4                                 arg  4 mem  15.99 GB tm      5.56us/  8252.23ms (      8 GFLOPS   11|12     GB/s) 
*** AMD      945 E_toks_(start_pos+toks)                        arg  3 mem  15.99 GB tm      5.04us/  8252.23ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      946 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  15.99 GB tm    537.16us/  8252.77ms (    419 GFLOPS   29|82     GB/s) 
*** AMD      947 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  15.99 GB tm    514.08us/  8253.28ms (     88 GFLOPS    7|17     GB/s) 
*** AMD      948 r_40_toks_16_8                                 arg  2 mem  15.99 GB tm      6.04us/  8253.29ms (      4 GFLOPS    4|11     GB/s) 
*** AMD      949 r_8_toks_16_8                                  arg  2 mem  15.99 GB tm      5.96us/  8253.29ms (      1 GFLOPS    1|2      GB/s) 
*** AMD      950 E_5_toks_2_2_16_4_4                            arg  4 mem  15.99 GB tm      5.92us/  8253.30ms (      3 GFLOPS    8|8      GB/s) 
*** AMD      951 E_toks_8_2_16_4                                arg  4 mem  15.99 GB tm      5.60us/  8253.31ms (      1 GFLOPS    2|2      GB/s) 
*** AMD      952 E_5_toks_8_2_16_4                              arg  3 mem  15.99 GB tm      8.28us/  8253.31ms (      6 GFLOPS   15|15     GB/s) 
*** AMD      953 r_toks_8_8_16_2_20_2_2_2_32                    arg  5 mem  16.03 GB tm    263.28us/  8253.58ms (    219 GFLOPS   19|106    GB/s) 
*** AMD      954 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  16.03 GB tm      5.96us/  8253.58ms (      4 GFLOPS    8|15     GB/s) 
*** AMD      955 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  16.03 GB tm      6.40us/  8253.59ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      956 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  16.03 GB tm      6.08us/  8253.60ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      957 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  16.03 GB tm      6.84us/  8253.60ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      958 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  16.03 GB tm      5.72us/  8253.61ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      959 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  16.03 GB tm      6.12us/  8253.61ms (      2 GFLOPS    8|8      GB/s) 
*** AMD      960 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  16.03 GB tm    586.40us/  8254.20ms (    384 GFLOPS   26|75     GB/s) 
*** AMD      961 r_toks_16_320n1                                arg  2 mem  16.03 GB tm     17.20us/  8254.22ms (      1 GFLOPS    1|1      GB/s) 
*** AMD      962 E_toks_80_16_4n1                               arg  4 mem  16.03 GB tm      6.44us/  8254.22ms (      7 GFLOPS   10|10     GB/s) 
*** AMD      963 r_toks_272_16_4_20_4_2_32                      arg  3 mem  16.03 GB tm    701.16us/  8254.93ms (   1092 GFLOPS   73|213    GB/s) 
*** AMD      964 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  16.03 GB tm    700.96us/  8255.63ms (   1092 GFLOPS   73|213    GB/s) 
*** AMD      965 r_toks_80_16_4_68_2_2_2_32                     arg  4 mem  16.03 GB tm   2494.96us/  8258.12ms (    393 GFLOPS   30|83     GB/s) 
*** AMD      966 E_2n2                                          arg  2 mem  16.03 GB tm      5.44us/  8258.13ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      967 r_toks_16_320                                  arg  2 mem  16.03 GB tm     15.36us/  8258.14ms (      1 GFLOPS    1|1      GB/s) 
*** AMD      968 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  16.03 GB tm      6.68us/  8258.15ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      969 r_toks_toks                                    arg  1 mem  16.03 GB tm      5.68us/  8258.15ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      970 E_toks_80_16_4                                 arg  4 mem  16.03 GB tm      5.32us/  8258.16ms (      9 GFLOPS   12|13     GB/s) 
*** AMD      971 E_toks_(start_pos+toks)                        arg  3 mem  16.03 GB tm      5.08us/  8258.16ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      972 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  16.03 GB tm    507.04us/  8258.67ms (    444 GFLOPS   30|86     GB/s) 
*** AMD      973 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  16.03 GB tm    508.56us/  8259.18ms (     89 GFLOPS    7|17     GB/s) 
*** AMD      974 r_40_toks_16_8                                 arg  2 mem  16.03 GB tm      5.84us/  8259.19ms (      4 GFLOPS    4|11     GB/s) 
*** AMD      975 r_8_toks_16_8                                  arg  2 mem  16.03 GB tm      5.84us/  8259.19ms (      1 GFLOPS    1|2      GB/s) 
*** AMD      976 E_5_toks_2_2_16_4_4                            arg  4 mem  16.03 GB tm      5.80us/  8259.20ms (      3 GFLOPS    8|8      GB/s) 
*** AMD      977 E_toks_8_2_16_4                                arg  4 mem  16.03 GB tm      5.52us/  8259.20ms (      1 GFLOPS    2|2      GB/s) 
*** AMD      978 E_5_toks_8_2_16_4                              arg  3 mem  16.03 GB tm      8.44us/  8259.21ms (      5 GFLOPS   15|15     GB/s) 
*** AMD      979 r_toks_8_8_16_2_20_4_2_32                      arg  5 mem  16.06 GB tm    155.56us/  8259.37ms (    289 GFLOPS   23|158    GB/s) 
*** AMD      980 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  16.06 GB tm      5.96us/  8259.37ms (      4 GFLOPS    8|15     GB/s) 
*** AMD      981 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  16.06 GB tm      6.28us/  8259.38ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      982 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  16.06 GB tm      5.96us/  8259.39ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      983 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  16.06 GB tm      7.20us/  8259.39ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      984 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  16.06 GB tm      5.96us/  8259.40ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      985 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  16.06 GB tm      6.48us/  8259.40ms (      2 GFLOPS    7|7      GB/s) 
*** AMD      986 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  16.06 GB tm    600.12us/  8260.01ms (    375 GFLOPS   26|73     GB/s) 
*** AMD      987 r_toks_16_320n1                                arg  2 mem  16.06 GB tm     16.60us/  8260.02ms (      1 GFLOPS    1|1      GB/s) 
*** AMD      988 E_toks_80_16_4n1                               arg  4 mem  16.06 GB tm      6.36us/  8260.03ms (      7 GFLOPS   10|10     GB/s) 
*** AMD      989 r_toks_272_16_4_20_4_2_32                      arg  3 mem  16.06 GB tm    688.92us/  8260.72ms (   1111 GFLOPS   74|216    GB/s) 
*** AMD      990 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  16.06 GB tm    685.24us/  8261.40ms (   1117 GFLOPS   74|218    GB/s) 
*** AMD      991 r_toks_80_16_4_68_4_2_32                       arg  4 mem  16.06 GB tm   1913.12us/  8263.32ms (    400 GFLOPS   27|78     GB/s) 
*** AMD      992 E_2n4                                          arg  2 mem  16.06 GB tm      5.72us/  8263.32ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      993 r_toks_16_320                                  arg  2 mem  16.06 GB tm     14.96us/  8263.34ms (      1 GFLOPS    1|1      GB/s) 
*** AMD      994 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  16.06 GB tm      6.88us/  8263.34ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      995 r_toks_toks                                    arg  1 mem  16.06 GB tm      5.68us/  8263.35ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      996 E_toks_80_16_4                                 arg  4 mem  16.06 GB tm      5.28us/  8263.35ms (      9 GFLOPS   12|13     GB/s) 
*** AMD      997 E_toks_(start_pos+toks)                        arg  3 mem  16.06 GB tm      5.12us/  8263.36ms (      0 GFLOPS    0|0      GB/s) 
*** AMD      998 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  16.06 GB tm    540.36us/  8263.90ms (    417 GFLOPS   29|81     GB/s) 
*** AMD      999 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  16.06 GB tm    513.56us/  8264.41ms (     88 GFLOPS    7|17     GB/s) 
*** AMD     1000 r_40_toks_16_8                                 arg  2 mem  16.06 GB tm      5.92us/  8264.42ms (      4 GFLOPS    4|11     GB/s) 
*** AMD     1001 r_8_toks_16_8                                  arg  2 mem  16.06 GB tm      5.84us/  8264.42ms (      1 GFLOPS    1|2      GB/s) 
*** AMD     1002 E_5_toks_2_2_16_4_4                            arg  4 mem  16.06 GB tm      5.88us/  8264.43ms (      3 GFLOPS    8|8      GB/s) 
*** AMD     1003 E_toks_8_2_16_4                                arg  4 mem  16.06 GB tm      5.64us/  8264.44ms (      1 GFLOPS    2|2      GB/s) 
*** AMD     1004 E_5_toks_8_2_16_4                              arg  3 mem  16.06 GB tm      8.20us/  8264.44ms (      6 GFLOPS   15|15     GB/s) 
*** AMD     1005 r_toks_8_8_16_2_20_4_2_32                      arg  5 mem  16.10 GB tm    152.92us/  8264.60ms (    294 GFLOPS   24|160    GB/s) 
*** AMD     1006 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  16.10 GB tm      6.04us/  8264.60ms (      4 GFLOPS    8|15     GB/s) 
*** AMD     1007 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  16.10 GB tm      6.40us/  8264.61ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1008 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  16.10 GB tm      6.00us/  8264.62ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1009 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  16.10 GB tm      6.92us/  8264.62ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1010 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  16.10 GB tm      5.72us/  8264.63ms (      0 GFLOPS    0|0      GB/s) 
*** AMD     1011 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  16.10 GB tm      6.20us/  8264.63ms (      2 GFLOPS    7|7      GB/s) 
