AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:86864
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:86864
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4829.33ms/  4829.33ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:86864
scheduled     2 kernels in    12.97 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD     2551 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.36us/  9304.33ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2552 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.20us/  9304.48ms (   3855 GFLOPS  344|2172   GB/s)
*** AMD     2553 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    144.92us/  9304.63ms (   3890 GFLOPS  347|2191   GB/s)
*** AMD     2554 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.76us/  9304.63ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2555 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.08us/  9304.64ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2556 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.01 GB tm    494.56us/  9305.13ms (   2275 GFLOPS  148|734    GB/s)
*** AMD     2557 E_40_32_4n2                                    arg  4 mem  18.01 GB tm      6.88us/  9305.14ms (      1 GFLOPS   12|12     GB/s)
*** AMD     2558 r_16_320                                       arg  2 mem  18.01 GB tm     11.92us/  9305.15ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2559 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9305.16ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2560 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    670.36us/  9305.83ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2561 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.32us/  9305.90ms (   2463 GFLOPS  220|1388   GB/s)
*** AMD     2562 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.48us/  9305.90ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2563 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.48us/  9305.91ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2564 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.01 GB tm    217.12us/  9306.13ms (    401 GFLOPS   14|210    GB/s)
*** AMD     2565 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     12.92us/  9306.14ms (     10 GFLOPS    5|10     GB/s)
*** AMD     2566 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.56us/  9306.15ms (      5 GFLOPS    8|20     GB/s)
*** AMD     2567 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.72us/  9306.15ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2568 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.48us/  9306.16ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2569 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.32us/  9306.17ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2570 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.52us/  9306.17ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2571 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     65.84us/  9306.24ms (   2518 GFLOPS  225|1419   GB/s)
*** AMD     2572 r_16_320n1                                     arg  3 mem  18.01 GB tm     13.40us/  9306.25ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2573 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.36us/  9306.26ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2574 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.16us/  9306.41ms (   3857 GFLOPS  344|2173   GB/s)
*** AMD     2575 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    144.64us/  9306.55ms (   3897 GFLOPS  348|2196   GB/s)
*** AMD     2576 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.68us/  9306.56ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2577 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.08us/  9306.56ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2578 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    175.96us/  9306.74ms (   3203 GFLOPS  286|1805   GB/s)
*** AMD     2579 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      6.76us/  9306.75ms (      4 GFLOPS   21|21     GB/s)
*** AMD     2580 r_16_320                                       arg  2 mem  18.01 GB tm     11.96us/  9306.76ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2581 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.48us/  9306.77ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2582 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    669.68us/  9307.43ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2583 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.76us/  9307.50ms (   2447 GFLOPS  218|1379   GB/s)
*** AMD     2584 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.44us/  9307.51ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2585 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.52us/  9307.52ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2586 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.01 GB tm    229.68us/  9307.75ms (    379 GFLOPS   13|198    GB/s)
*** AMD     2587 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     12.88us/  9307.76ms (     10 GFLOPS    5|10     GB/s)
*** AMD     2588 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.60us/  9307.77ms (      5 GFLOPS    8|20     GB/s)
*** AMD     2589 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.72us/  9307.77ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2590 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.32us/  9307.78ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2591 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.76us/  9307.79ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2592 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.72us/  9307.79ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2593 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     65.92us/  9307.86ms (   2515 GFLOPS  224|1417   GB/s)
*** AMD     2594 r_16_320n1                                     arg  3 mem  18.01 GB tm     13.16us/  9307.87ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2595 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9307.88ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2596 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    147.52us/  9308.03ms (   3821 GFLOPS  341|2153   GB/s)
*** AMD     2597 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.44us/  9308.17ms (   3849 GFLOPS  343|2169   GB/s)
*** AMD     2598 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.92us/  9308.18ms (     13 GFLOPS   20|20     GB/s)
*** AMD     2599 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.16us/  9308.19ms (      3 GFLOPS   28|28     GB/s)
*** AMD     2600 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    179.80us/  9308.37ms (   3135 GFLOPS  280|1766   GB/s)
*** AMD     2601 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      6.60us/  9308.37ms (      4 GFLOPS   22|22     GB/s)
*** AMD     2602 r_16_320                                       arg  2 mem  18.01 GB tm     11.72us/  9308.38ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2603 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9308.39ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2604 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    670.88us/  9309.06ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2605 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.68us/  9309.13ms (   2450 GFLOPS  219|1380   GB/s)
*** AMD     2606 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.72us/  9309.14ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2607 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.48us/  9309.14ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2608 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.01 GB tm    226.64us/  9309.37ms (    440 GFLOPS   19|216    GB/s)
*** AMD     2609 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     12.84us/  9309.38ms (     10 GFLOPS    5|10     GB/s)
*** AMD     2610 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.24us/  9309.39ms (      5 GFLOPS    8|21     GB/s)
*** AMD     2611 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.72us/  9309.40ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2612 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.28us/  9309.40ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2613 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.76us/  9309.41ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2614 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.84us/  9309.42ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2615 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.48us/  9309.48ms (   2494 GFLOPS  223|1405   GB/s)
*** AMD     2616 r_16_320n1                                     arg  3 mem  18.01 GB tm     12.96us/  9309.50ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2617 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.68us/  9309.50ms (      8 GFLOPS   11|11     GB/s)
*** AMD     2618 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    147.80us/  9309.65ms (   3814 GFLOPS  340|2149   GB/s)
*** AMD     2619 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    144.88us/  9309.80ms (   3891 GFLOPS  347|2192   GB/s)
*** AMD     2620 E_136_32_4                                     arg  2 mem  18.01 GB tm      7.32us/  9309.80ms (     12 GFLOPS   19|19     GB/s)
*** AMD     2621 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.08us/  9309.81ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2622 q6k_gemv_partial_5120_17408_1                  arg  3 mem  18.01 GB tm    494.68us/  9310.31ms (   2275 GFLOPS  148|733    GB/s)
*** AMD     2623 E_40_32_4n2                                    arg  4 mem  18.01 GB tm      6.48us/  9310.31ms (      2 GFLOPS   13|13     GB/s)
*** AMD     2624 r_16_320                                       arg  2 mem  18.01 GB tm     11.84us/  9310.32ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2625 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.80us/  9310.33ms (      7 GFLOPS    8|8      GB/s)
*** AMD     2626 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    669.92us/  9311.00ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2627 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.56us/  9311.07ms (   2454 GFLOPS  219|1383   GB/s)
*** AMD     2628 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.76us/  9311.07ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2629 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.52us/  9311.08ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2630 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.01 GB tm    219.40us/  9311.30ms (    397 GFLOPS   14|208    GB/s)
*** AMD     2631 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     13.04us/  9311.31ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2632 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.16us/  9311.32ms (      5 GFLOPS    8|21     GB/s)
*** AMD     2633 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.76us/  9311.33ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2634 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.44us/  9311.34ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2635 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.32us/  9311.34ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2636 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      7.00us/  9311.35ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2637 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.16us/  9311.42ms (   2506 GFLOPS  224|1412   GB/s)
*** AMD     2638 r_16_320n1                                     arg  3 mem  18.01 GB tm     12.84us/  9311.43ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2639 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9311.43ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2640 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.36us/  9311.58ms (   3851 GFLOPS  344|2170   GB/s)
*** AMD     2641 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.16us/  9311.73ms (   3883 GFLOPS  346|2188   GB/s)
*** AMD     2642 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.72us/  9311.73ms (     13 GFLOPS   21|21     GB/s)
*** AMD     2643 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.08us/  9311.74ms (      3 GFLOPS   29|29     GB/s)
*** AMD     2644 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    181.08us/  9311.92ms (   3113 GFLOPS  278|1754   GB/s)
*** AMD     2645 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      7.04us/  9311.93ms (      4 GFLOPS   20|20     GB/s)
*** AMD     2646 r_16_320                                       arg  2 mem  18.01 GB tm     11.76us/  9311.94ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2647 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.48us/  9311.95ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2648 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    669.00us/  9312.61ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2649 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     66.88us/  9312.68ms (   2479 GFLOPS  221|1397   GB/s)
*** AMD     2650 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.84us/  9312.69ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2651 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.48us/  9312.69ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2652 r_8_8_16_2_20_4_2_32                           arg  9 mem  18.01 GB tm    216.28us/  9312.91ms (    402 GFLOPS   14|211    GB/s)
*** AMD     2653 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     12.84us/  9312.92ms (     10 GFLOPS    5|10     GB/s)
*** AMD     2654 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      8.28us/  9312.93ms (      5 GFLOPS    8|21     GB/s)
*** AMD     2655 r_5_2_4_(start_pos+1)                          arg  2 mem  18.01 GB tm      6.76us/  9312.94ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2656 r_5_2_4_(start_pos+1)n1                        arg  3 mem  18.01 GB tm      7.24us/  9312.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2657 E_5_(start_pos+1)_2_4                          arg  4 mem  18.01 GB tm      6.72us/  9312.95ms (      0 GFLOPS    0|0      GB/s)
*** AMD     2658 r_5_2_8_16_4_(start_pos+1)                     arg  3 mem  18.01 GB tm      6.80us/  9312.96ms (      3 GFLOPS    9|9      GB/s)
*** AMD     2659 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     65.84us/  9313.03ms (   2518 GFLOPS  225|1419   GB/s)
*** AMD     2660 r_16_320n1                                     arg  3 mem  18.01 GB tm     13.16us/  9313.04ms (      1 GFLOPS    3|3      GB/s)
*** AMD     2661 E_40_32_4n1                                    arg  5 mem  18.01 GB tm      6.40us/  9313.04ms (      8 GFLOPS   11|12     GB/s)
*** AMD     2662 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    145.36us/  9313.19ms (   3878 GFLOPS  346|2185   GB/s)
*** AMD     2663 q4k_gemv_partial_17408_5120_1                  arg  3 mem  18.01 GB tm    146.36us/  9313.34ms (   3851 GFLOPS  344|2170   GB/s)
*** AMD     2664 E_136_32_4                                     arg  2 mem  18.01 GB tm      6.84us/  9313.34ms (     13 GFLOPS   20|20     GB/s)
*** AMD     2665 E_136_32_4n1                                   arg  3 mem  18.01 GB tm      6.20us/  9313.35ms (      3 GFLOPS   28|28     GB/s)
*** AMD     2666 q4k_gemv_partial_5120_17408_4                  arg  3 mem  18.01 GB tm    178.36us/  9313.53ms (   3160 GFLOPS  282|1781   GB/s)
*** AMD     2667 r_40_32_4_4                                    arg  4 mem  18.01 GB tm      7.16us/  9313.54ms (      4 GFLOPS   20|20     GB/s)
*** AMD     2668 r_16_320                                       arg  2 mem  18.01 GB tm     12.04us/  9313.55ms (      1 GFLOPS    2|2      GB/s)
*** AMD     2669 E_40_32_4                                      arg  4 mem  18.01 GB tm      6.44us/  9313.55ms (      7 GFLOPS    8|9      GB/s)
*** AMD     2670 r_8_32_4_20_4_2_32                             arg  5 mem  18.01 GB tm    671.40us/  9314.22ms (     83 GFLOPS    4|21     GB/s)
*** AMD     2671 q4k_gemv_partial_5120_5120_1                   arg  3 mem  18.01 GB tm     67.20us/  9314.29ms (   2467 GFLOPS  220|1390   GB/s)
*** AMD     2672 r_8_16_8                                       arg  2 mem  18.01 GB tm      6.72us/  9314.30ms (      1 GFLOPS    1|2      GB/s)
*** AMD     2673 r_40_16_8                                      arg  2 mem  18.01 GB tm      6.56us/  9314.31ms (      4 GFLOPS    3|10     GB/s)
*** AMD     2674 r_8_8_16_2_20_2_2_2_32                         arg  9 mem  18.01 GB tm    227.00us/  9314.53ms (    439 GFLOPS   19|216    GB/s)
*** AMD     2675 E_5_2_2_16_4_4                                 arg  5 mem  18.01 GB tm     13.28us/  9314.55ms (      9 GFLOPS    5|10     GB/s)
*** AMD     2676 r_40_(start_pos+1)_16_8                        arg  3 mem  18.01 GB tm      7.96us/  9314.55ms (      5 GFLOPS    8|22     GB/s)
