AMDDevice: opening 0 with target (11, 0, 0) arch gfx1100
opened device AMD from pid:86789
opened device DISK:/home/ubuntu/models/Qwen3-14B-Q4_K_M.gguf from pid:86789
*** AMD        1 copy    8.38 GB,     AMD <- DISK:/h            arg  2 mem   9.00 GB tm   4867.61ms/  4867.61ms (      0 GFLOPS    2|2      GB/s)
opened device PYTHON from pid:86789
scheduled     2 kernels in    12.76 ms | CACHE MISS 6ad19580 |   29292 uops in cache | <frozen runpy>:88
*** AMD      619 r_toks_toks                                    arg  1 mem  16.98 GB tm      6.88us/  9128.34ms (      0 GFLOPS    0|0      GB/s)
*** AMD      620 E_toks_80_16_4                                 arg  4 mem  16.98 GB tm      7.04us/  9128.35ms (      7 GFLOPS    9|9      GB/s)
*** AMD      621 E_toks_(start_pos+toks)                        arg  3 mem  16.98 GB tm      6.56us/  9128.35ms (      0 GFLOPS    0|0      GB/s)
*** AMD      622 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  16.98 GB tm    650.52us/  9129.00ms (    346 GFLOPS   24|67     GB/s)
*** AMD      623 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  16.98 GB tm    601.60us/  9129.61ms (     75 GFLOPS    6|15     GB/s)
*** AMD      624 r_40_toks_16_8                                 arg  2 mem  16.98 GB tm      7.24us/  9129.61ms (      3 GFLOPS    3|9      GB/s)
*** AMD      625 r_8_toks_16_8                                  arg  2 mem  16.98 GB tm      7.08us/  9129.62ms (      1 GFLOPS    1|2      GB/s)
*** AMD      626 E_5_toks_2_2_16_4_4                            arg  4 mem  16.98 GB tm      7.16us/  9129.63ms (      3 GFLOPS    7|7      GB/s)
*** AMD      627 E_toks_8_2_16_4                                arg  4 mem  16.98 GB tm      6.56us/  9129.63ms (      1 GFLOPS    1|2      GB/s)
*** AMD      628 E_5_toks_8_2_16_4                              arg  3 mem  16.98 GB tm     10.84us/  9129.65ms (      4 GFLOPS   11|11     GB/s)
*** AMD      629 r_toks_8_8_16_2_20_4_2_32                      arg  5 mem  17.01 GB tm    196.20us/  9129.84ms (    229 GFLOPS   19|125    GB/s)
*** AMD      630 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.01 GB tm      7.32us/  9129.85ms (      3 GFLOPS    6|12     GB/s)
*** AMD      631 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.01 GB tm      7.76us/  9129.86ms (      0 GFLOPS    0|0      GB/s)
*** AMD      632 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.01 GB tm      7.36us/  9129.86ms (      0 GFLOPS    0|0      GB/s)
*** AMD      633 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.01 GB tm      8.44us/  9129.87ms (      0 GFLOPS    0|0      GB/s)
*** AMD      634 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.01 GB tm      7.20us/  9129.88ms (      0 GFLOPS    0|0      GB/s)
*** AMD      635 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.01 GB tm      7.48us/  9129.89ms (      1 GFLOPS    6|6      GB/s)
*** AMD      636 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.01 GB tm    665.28us/  9130.55ms (    338 GFLOPS   23|66     GB/s)
*** AMD      637 r_toks_16_320n1                                arg  2 mem  17.01 GB tm     19.20us/  9130.57ms (      1 GFLOPS    1|1      GB/s)
*** AMD      638 E_toks_80_16_4n1                               arg  4 mem  17.01 GB tm      7.32us/  9130.58ms (      6 GFLOPS    8|9      GB/s)
*** AMD      639 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.01 GB tm    757.00us/  9131.34ms (   1011 GFLOPS   67|197    GB/s)
*** AMD      640 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.01 GB tm    755.56us/  9132.09ms (   1013 GFLOPS   67|197    GB/s)
*** AMD      641 r_toks_80_16_4_68_4_2_32                       arg  4 mem  17.01 GB tm   2082.72us/  9134.17ms (    367 GFLOPS   25|72     GB/s)
*** AMD      642 E_2n2                                          arg  2 mem  17.01 GB tm      6.40us/  9134.18ms (      0 GFLOPS    0|0      GB/s)
*** AMD      643 r_toks_16_320                                  arg  2 mem  17.01 GB tm     17.84us/  9134.20ms (      1 GFLOPS    1|1      GB/s)
*** AMD      644 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  17.01 GB tm      8.36us/  9134.21ms (      0 GFLOPS    0|0      GB/s)
*** AMD      645 r_toks_toks                                    arg  1 mem  17.01 GB tm      6.68us/  9134.21ms (      0 GFLOPS    0|0      GB/s)
*** AMD      646 E_toks_80_16_4                                 arg  4 mem  17.01 GB tm      6.56us/  9134.22ms (      7 GFLOPS    9|10     GB/s)
*** AMD      647 E_toks_(start_pos+toks)                        arg  3 mem  17.01 GB tm      5.92us/  9134.23ms (      0 GFLOPS    0|0      GB/s)
*** AMD      648 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.01 GB tm    581.92us/  9134.81ms (    387 GFLOPS   27|75     GB/s)
*** AMD      649 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.01 GB tm    553.80us/  9135.36ms (     81 GFLOPS    7|16     GB/s)
*** AMD      650 r_40_toks_16_8                                 arg  2 mem  17.01 GB tm      6.72us/  9135.37ms (      3 GFLOPS    3|10     GB/s)
*** AMD      651 r_8_toks_16_8                                  arg  2 mem  17.01 GB tm      6.60us/  9135.38ms (      1 GFLOPS    1|2      GB/s)
*** AMD      652 E_5_toks_2_2_16_4_4                            arg  4 mem  17.01 GB tm      6.72us/  9135.38ms (      3 GFLOPS    7|7      GB/s)
*** AMD      653 E_toks_8_2_16_4                                arg  4 mem  17.01 GB tm      6.20us/  9135.39ms (      1 GFLOPS    2|2      GB/s)
*** AMD      654 E_5_toks_8_2_16_4                              arg  3 mem  17.01 GB tm     10.04us/  9135.40ms (      5 GFLOPS   12|12     GB/s)
*** AMD      655 r_toks_8_8_16_2_20_4_2_32                      arg  5 mem  17.05 GB tm    179.40us/  9135.58ms (    251 GFLOPS   20|137    GB/s)
*** AMD      656 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.05 GB tm      6.80us/  9135.58ms (      3 GFLOPS    7|13     GB/s)
*** AMD      657 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.05 GB tm      7.28us/  9135.59ms (      0 GFLOPS    0|0      GB/s)
*** AMD      658 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.05 GB tm      6.84us/  9135.60ms (      0 GFLOPS    0|0      GB/s)
*** AMD      659 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.05 GB tm      7.84us/  9135.61ms (      0 GFLOPS    0|0      GB/s)
*** AMD      660 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.05 GB tm      6.32us/  9135.61ms (      0 GFLOPS    0|0      GB/s)
*** AMD      661 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.05 GB tm      7.08us/  9135.62ms (      1 GFLOPS    7|7      GB/s)
*** AMD      662 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.05 GB tm    662.84us/  9136.28ms (    340 GFLOPS   23|66     GB/s)
*** AMD      663 r_toks_16_320n1                                arg  2 mem  17.05 GB tm     19.04us/  9136.30ms (      1 GFLOPS    1|1      GB/s)
*** AMD      664 E_toks_80_16_4n1                               arg  4 mem  17.05 GB tm      7.36us/  9136.31ms (      6 GFLOPS    8|9      GB/s)
*** AMD      665 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.05 GB tm    739.44us/  9137.05ms (   1035 GFLOPS   69|202    GB/s)
*** AMD      666 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.05 GB tm    741.96us/  9137.79ms (   1031 GFLOPS   69|201    GB/s)
*** AMD      667 r_toks_80_16_4_68_4_2_32                       arg  4 mem  17.05 GB tm   2003.32us/  9139.79ms (    382 GFLOPS   26|74     GB/s)
*** AMD      668 E_2n4                                          arg  2 mem  17.05 GB tm      6.04us/  9139.80ms (      0 GFLOPS    0|0      GB/s)
*** AMD      669 r_toks_16_320                                  arg  2 mem  17.05 GB tm     17.68us/  9139.82ms (      1 GFLOPS    1|1      GB/s)
*** AMD      670 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  17.05 GB tm      8.36us/  9139.83ms (      0 GFLOPS    0|0      GB/s)
*** AMD      671 r_toks_toks                                    arg  1 mem  17.05 GB tm      6.64us/  9139.83ms (      0 GFLOPS    0|0      GB/s)
*** AMD      672 E_toks_80_16_4                                 arg  4 mem  17.05 GB tm      6.68us/  9139.84ms (      7 GFLOPS    9|10     GB/s)
*** AMD      673 E_toks_(start_pos+toks)                        arg  3 mem  17.05 GB tm      5.76us/  9139.84ms (      0 GFLOPS    0|0      GB/s)
*** AMD      674 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.05 GB tm    558.24us/  9140.40ms (    403 GFLOPS   28|79     GB/s)
*** AMD      675 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.05 GB tm    547.12us/  9140.95ms (     82 GFLOPS    7|16     GB/s)
*** AMD      676 r_40_toks_16_8                                 arg  2 mem  17.05 GB tm      6.68us/  9140.96ms (      3 GFLOPS    3|10     GB/s)
*** AMD      677 r_8_toks_16_8                                  arg  2 mem  17.05 GB tm      6.68us/  9140.96ms (      1 GFLOPS    1|2      GB/s)
*** AMD      678 E_5_toks_2_2_16_4_4                            arg  4 mem  17.05 GB tm      6.72us/  9140.97ms (      3 GFLOPS    7|7      GB/s)
*** AMD      679 E_toks_8_2_16_4                                arg  4 mem  17.05 GB tm      6.28us/  9140.98ms (      1 GFLOPS    2|2      GB/s)
*** AMD      680 E_5_toks_8_2_16_4                              arg  3 mem  17.05 GB tm     10.08us/  9140.99ms (      5 GFLOPS   12|12     GB/s)
*** AMD      681 r_toks_8_8_16_2_20_2_2_2_32                    arg  5 mem  17.08 GB tm    292.20us/  9141.28ms (    198 GFLOPS   17|96     GB/s)
*** AMD      682 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.08 GB tm      6.68us/  9141.29ms (      3 GFLOPS    7|13     GB/s)
*** AMD      683 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.08 GB tm      7.12us/  9141.29ms (      0 GFLOPS    0|0      GB/s)
*** AMD      684 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.08 GB tm      6.60us/  9141.30ms (      0 GFLOPS    0|0      GB/s)
*** AMD      685 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.08 GB tm      7.64us/  9141.31ms (      0 GFLOPS    0|0      GB/s)
*** AMD      686 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.08 GB tm      6.52us/  9141.31ms (      0 GFLOPS    0|0      GB/s)
*** AMD      687 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.08 GB tm      7.20us/  9141.32ms (      1 GFLOPS    6|6      GB/s)
*** AMD      688 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.08 GB tm    640.08us/  9141.96ms (    352 GFLOPS   24|69     GB/s)
*** AMD      689 r_toks_16_320n1                                arg  2 mem  17.08 GB tm     18.48us/  9141.98ms (      1 GFLOPS    1|1      GB/s)
*** AMD      690 E_toks_80_16_4n1                               arg  4 mem  17.08 GB tm      7.04us/  9141.99ms (      7 GFLOPS    9|9      GB/s)
*** AMD      691 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.08 GB tm    735.92us/  9142.72ms (   1040 GFLOPS   69|203    GB/s)
*** AMD      692 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.08 GB tm    703.76us/  9143.43ms (   1087 GFLOPS   72|212    GB/s)
*** AMD      693 r_toks_80_16_4_68_2_2_2_32                     arg  4 mem  17.08 GB tm   2570.60us/  9146.00ms (    382 GFLOPS   29|80     GB/s)
*** AMD      694 E_2n2                                          arg  2 mem  17.08 GB tm      5.84us/  9146.00ms (      0 GFLOPS    0|0      GB/s)
*** AMD      695 r_toks_16_320                                  arg  2 mem  17.08 GB tm     16.84us/  9146.02ms (      1 GFLOPS    1|1      GB/s)
*** AMD      696 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  17.08 GB tm      7.92us/  9146.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD      697 r_toks_toks                                    arg  1 mem  17.08 GB tm      6.44us/  9146.03ms (      0 GFLOPS    0|0      GB/s)
*** AMD      698 E_toks_80_16_4                                 arg  4 mem  17.08 GB tm      5.88us/  9146.04ms (      8 GFLOPS   10|11     GB/s)
*** AMD      699 E_toks_(start_pos+toks)                        arg  3 mem  17.08 GB tm      5.76us/  9146.05ms (      0 GFLOPS    0|0      GB/s)
*** AMD      700 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.08 GB tm    541.56us/  9146.59ms (    416 GFLOPS   28|81     GB/s)
*** AMD      701 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.08 GB tm    511.04us/  9147.10ms (     88 GFLOPS    7|17     GB/s)
*** AMD      702 r_40_toks_16_8                                 arg  2 mem  17.08 GB tm      6.40us/  9147.10ms (      4 GFLOPS    4|10     GB/s)
*** AMD      703 r_8_toks_16_8                                  arg  2 mem  17.08 GB tm      6.32us/  9147.11ms (      1 GFLOPS    1|2      GB/s)
*** AMD      704 E_5_toks_2_2_16_4_4                            arg  4 mem  17.08 GB tm      6.40us/  9147.12ms (      3 GFLOPS    7|7      GB/s)
*** AMD      705 E_toks_8_2_16_4                                arg  4 mem  17.08 GB tm      5.84us/  9147.12ms (      1 GFLOPS    2|2      GB/s)
*** AMD      706 E_5_toks_8_2_16_4                              arg  3 mem  17.08 GB tm     10.32us/  9147.13ms (      4 GFLOPS   12|12     GB/s)
*** AMD      707 r_toks_8_8_16_2_20_4_2_32                      arg  5 mem  17.11 GB tm    178.32us/  9147.31ms (    252 GFLOPS   20|138    GB/s)
*** AMD      708 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.11 GB tm      6.60us/  9147.32ms (      3 GFLOPS    7|14     GB/s)
*** AMD      709 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.11 GB tm      7.04us/  9147.32ms (      0 GFLOPS    0|0      GB/s)
*** AMD      710 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.11 GB tm      6.60us/  9147.33ms (      0 GFLOPS    0|0      GB/s)
*** AMD      711 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.11 GB tm      7.60us/  9147.34ms (      0 GFLOPS    0|0      GB/s)
*** AMD      712 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.11 GB tm      6.28us/  9147.35ms (      0 GFLOPS    0|0      GB/s)
*** AMD      713 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.11 GB tm      7.00us/  9147.35ms (      1 GFLOPS    7|7      GB/s)
*** AMD      714 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.11 GB tm    617.00us/  9147.97ms (    365 GFLOPS   25|71     GB/s)
*** AMD      715 r_toks_16_320n1                                arg  2 mem  17.11 GB tm     17.92us/  9147.99ms (      1 GFLOPS    1|1      GB/s)
*** AMD      716 E_toks_80_16_4n1                               arg  4 mem  17.11 GB tm      6.80us/  9147.99ms (      7 GFLOPS    9|10     GB/s)
*** AMD      717 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.11 GB tm    695.96us/  9148.69ms (   1100 GFLOPS   73|214    GB/s)
*** AMD      718 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.11 GB tm    689.88us/  9149.38ms (   1109 GFLOPS   74|216    GB/s)
*** AMD      719 r_toks_80_16_4_68_4_2_32                       arg  4 mem  17.11 GB tm   1953.48us/  9151.33ms (    392 GFLOPS   27|76     GB/s)
*** AMD      720 E_2n3                                          arg  2 mem  17.11 GB tm      5.80us/  9151.34ms (      0 GFLOPS    0|0      GB/s)
*** AMD      721 r_toks_16_320                                  arg  2 mem  17.11 GB tm     16.64us/  9151.36ms (      1 GFLOPS    1|1      GB/s)
*** AMD      722 r_(start_pos+toks)_(start_pos+toks)            arg  1 mem  17.11 GB tm      7.92us/  9151.36ms (      0 GFLOPS    0|0      GB/s)
*** AMD      723 r_toks_toks                                    arg  1 mem  17.11 GB tm      6.36us/  9151.37ms (      0 GFLOPS    0|0      GB/s)
*** AMD      724 E_toks_80_16_4                                 arg  4 mem  17.11 GB tm      6.00us/  9151.38ms (      8 GFLOPS   10|11     GB/s)
*** AMD      725 E_toks_(start_pos+toks)                        arg  3 mem  17.11 GB tm      5.92us/  9151.38ms (      0 GFLOPS    0|0      GB/s)
*** AMD      726 r_5_toks_2_8_16_4_20_4_2_32                    arg  3 mem  17.11 GB tm    575.12us/  9151.96ms (    391 GFLOPS   27|76     GB/s)
*** AMD      727 r_toks_2_8_16_4_20_4_2_32                      arg  3 mem  17.11 GB tm    529.20us/  9152.49ms (     85 GFLOPS    7|17     GB/s)
*** AMD      728 r_40_toks_16_8                                 arg  2 mem  17.11 GB tm      6.36us/  9152.49ms (      4 GFLOPS    4|10     GB/s)
*** AMD      729 r_8_toks_16_8                                  arg  2 mem  17.11 GB tm      6.32us/  9152.50ms (      1 GFLOPS    1|2      GB/s)
*** AMD      730 E_5_toks_2_2_16_4_4                            arg  4 mem  17.11 GB tm      6.32us/  9152.51ms (      3 GFLOPS    7|7      GB/s)
*** AMD      731 E_toks_8_2_16_4                                arg  4 mem  17.11 GB tm      5.80us/  9152.51ms (      1 GFLOPS    2|2      GB/s)
*** AMD      732 E_5_toks_8_2_16_4                              arg  3 mem  17.11 GB tm      9.48us/  9152.52ms (      5 GFLOPS   13|13     GB/s)
*** AMD      733 r_toks_8_8_16_2_20_4_2_32                      arg  5 mem  17.15 GB tm    172.48us/  9152.69ms (    261 GFLOPS   21|142    GB/s)
*** AMD      734 r_40_toks_(start_pos+toks)_16_8                arg  4 mem  17.15 GB tm      6.60us/  9152.70ms (      3 GFLOPS    7|14     GB/s)
*** AMD      735 r_5_toks_2_4_(start_pos+toks)                  arg  2 mem  17.15 GB tm      7.12us/  9152.71ms (      0 GFLOPS    0|0      GB/s)
*** AMD      736 E_5_toks_(start_pos+toks)_2_4                  arg  3 mem  17.15 GB tm      6.64us/  9152.71ms (      0 GFLOPS    0|0      GB/s)
*** AMD      737 r_5_toks_2_4_(start_pos+toks)n1                arg  2 mem  17.15 GB tm      7.76us/  9152.72ms (      0 GFLOPS    0|0      GB/s)
*** AMD      738 E_5_toks_(start_pos+toks)_2_4n1                arg  3 mem  17.15 GB tm      6.12us/  9152.73ms (      0 GFLOPS    0|0      GB/s)
*** AMD      739 r_5_toks_2_8_16_4_(start_pos+toks)             arg  3 mem  17.15 GB tm      6.92us/  9152.73ms (      1 GFLOPS    7|7      GB/s)
*** AMD      740 r_toks_80_16_4_20_2_2_2_32                     arg  4 mem  17.15 GB tm    654.52us/  9153.39ms (    344 GFLOPS   24|67     GB/s)
*** AMD      741 r_toks_16_320n1                                arg  2 mem  17.15 GB tm     18.84us/  9153.41ms (      1 GFLOPS    1|1      GB/s)
*** AMD      742 E_toks_80_16_4n1                               arg  4 mem  17.15 GB tm      7.08us/  9153.41ms (      7 GFLOPS    9|9      GB/s)
*** AMD      743 r_toks_272_16_4_20_4_2_32                      arg  3 mem  17.15 GB tm    725.80us/  9154.14ms (   1054 GFLOPS   70|205    GB/s)
*** AMD      744 r_toks_272_16_4_20_4_2_32n1                    arg  4 mem  17.15 GB tm    719.52us/  9154.86ms (   1064 GFLOPS   71|207    GB/s)
*** AMD      745 r_toks_80_16_4_68_4_2_32                       arg  4 mem  17.15 GB tm   1983.80us/  9156.84ms (    386 GFLOPS   26|75     GB/s)
*** AMD      746 E_2n2                                          arg  2 mem  17.15 GB tm      5.88us/  9156.85ms (      0 GFLOPS    0|0      GB/s)
*** AMD      747 r_toks_16_320                                  arg  2 mem  17.15 GB tm     16.80us/  9156.87ms (      1 GFLOPS    1|1      GB/s)
